"";"text";"created_at";"screen_name";"status_id";"favorite_count";"retweet_count";"hashtags";"is_retweet";"is_quote"
"127";"American Madison Keys is on to the Round of 16 after defeating Ana Bogdan 6-3, 6-4.  ";"2018-01-20 01:28:02";"SI_Tennis";"954525896081371136";16;6;"AusOpen";FALSE;FALSE
"128";"This Halep v Davis game is very good to watch. It may be past 1 am here in the UK but cant get myself to go to sleep....loving the tennis!  
 
@AustralianOpen";"2018-01-20 01:28:00";"geena_house";"954525886568595456";0;0;"AusOpen";FALSE;FALSE
"129";" hot springs A bit COOLer weather 2day @RodLaverArena  popcorn  

 Romania @Simona_Halep   VS button  @LaurenDavis93  United States 

 tennis  4-6, 4-3  

 United States @Madison_Keys yet 2drop a set; def. @ana_bogdan  Romania 6-3, 6-4 ";"2018-01-20 01:27:56";"travel__Sports";"954525872652017664";0;1;"AusOpen";FALSE;FALSE
"130";"Zero to 50 MILES in ONLY 11 WEEKS #news #win #cycling #triathlon #running #ironman #marathon #halfmarathon #trailrunning #ultratrail #fitness #weightloss #LondonMarathon2018 #ParkRun #TDU  #MorningJoe #FridayFeeling #FlashbackFriday  via @CoachEdu3";"2018-01-20 01:27:54";"CoachEdu3";"954525862325641216";1;0;"news win cycling triathlon running ironman marathon halfmarathon trailrunning ultratrail fitness weightloss LondonMarathon2018 ParkRun TDU AusOpen MorningJoe FridayFeeling FlashbackFriday";FALSE;FALSE
"131";"Rafas Practice @RafaelNadal  ";"2018-01-20 01:27:46";"Isafederer";"954525828020240384";0;0;"AusOpen";FALSE;FALSE
"132";"17th seed Madison Keys beats Ana Bogdan 6-3 6-4 to book her place in the fourth round. She will face either Aliaksandra Sasnovich or Caroline Garcia. #5AS ";"2018-01-20 01:27:43";"5acesports";"954525817006149633";0;0;"5AS AusOpen";FALSE;FALSE
"133";" tennis  @Madison_Keys through to the 2nd week ";"2018-01-20 01:27:41";"bibian_mukasa";"954525806105112576";0;0;"AusOpen";FALSE;FALSE
"134";"GSA Co-founder and the Fresh Prince getting it done @AustralianOpen   #WillSmith #7tennis #wheelchairtennis ";"2018-01-20 01:27:39";"GSAccess";"954525799184347137";1;0;"AusOpen WillSmith 7tennis wheelchairtennis";FALSE;TRUE
"135";"Madison Keys is quickly and quietly into the second week. Beats Ana Bogdan 63 64. Plays either Garcia or Sasnovich in 4R. Strong and solid 1st week. ";"2018-01-20 01:27:39";"WTA_insider";"954525799071141889";47;12;"AusOpen";FALSE;FALSE
"136";"Maddie Keys wins the first Two sets.";"2018-01-20 01:27:34";"magic003_sports";"954525778602897408";2;0;"AusOpen";FALSE;FALSE
"137";"Fighting back! @LaurenDavis93 trails now 4-3 in the second set.  #laurenisthebest";"2018-01-20 01:27:31";"lauren_davisfan";"954525767882469377";0;0;"AusOpen laurenisthebest";FALSE;FALSE
"138";" United States (17) Keys dominates  Romania Bogdan 6-3, 6-4 to reach the Round of 16 at the  ";"2018-01-20 01:27:31";"TSNTennis";"954525767597215744";1;0;"AusOpen";FALSE;FALSE
"139";"Going on to night shift tomorrow night. So in preparation Ill be staying up as late as I can tonight and sleeping in tomorrow. If only there was something to watch. #ausopen #bbl";"2018-01-20 01:27:31";"samdwilson";"954525766619840512";0;0;"ausopen bbl";FALSE;FALSE
"140";"@Madison_Keys will go to finals ";"2018-01-20 01:27:21";"monatweets18";"954525723166785536";0;0;"AusOpen";FALSE;FALSE
"141";"Good job Madi, into the fourth round  flexed biceps  Now its time to watch Lucie  smiling face with heart-eyes  ";"2018-01-20 01:27:18";"el_tocardoo";"954525711078961152";0;0;"AusOpen";FALSE;FALSE
"142";"Well done Madison Keys!! Playing well and into the next round!! ";"2018-01-20 01:27:16";"MissFadzfa";"954525702178656259";0;0;"AusOpen";FALSE;FALSE
"143";"Alright Maddi! #ausopen @Madison_Keys on to round of 16!";"2018-01-20 01:27:09";"Dgoodwin728";"954525673447673857";0;0;"ausopen";FALSE;FALSE
"144";"Keys is first into the R16 on the women's side. The former  semifinalist improves to 9-4 in Grand Slam r32 matches with a 6-3, 6-4 win over Ana Bogdan.";"2018-01-20 01:27:05";"TheFanChild";"954525658142556160";1;2;"AusOpen";FALSE;FALSE
"145";"USA d. ROU on MCA.

Halep trying to come back on RLA.

";"2018-01-20 01:26:57";"josemorgado";"954525624659513344";3;0;"AusOpen";FALSE;FALSE
"146";"Great hold that from Davis from 0-40 down ";"2018-01-20 01:26:55";"LeeFergusson";"954525612907094016";0;0;"AusOpen";FALSE;FALSE
"147";"Way to go @Madison_Keys!! A hero off th court with her anti-cyber bullying work and on the court repping the United States !! R16!!!! Hope you make it to #fedcup in NC! #ausopen";"2018-01-20 01:26:54";"10srobin";"954525612680474625";0;0;"fedcup ausopen";FALSE;FALSE
"148";"@Madison_Keys wins 6-3 6-4 to move into the 4th round ";"2018-01-20 01:26:46";"Romaine55";"954525577247158272";0;0;"AusOpen";FALSE;FALSE
"149";"#Keys is into the 4th round of the  with her 6-3 6-4 win over #Bogdan";"2018-01-20 01:26:41";"TENNIS__SCORES";"954525555688435712";0;0;"Keys AusOpen Bogdan";FALSE;FALSE
"150";"Lets go Halep step it up! This girl shouldnt be hanging around with you  face with steam from nose  ";"2018-01-20 01:26:29";"panchitoleal05";"954525507273613312";0;0;"AusOpen";FALSE;FALSE
"151";"Richard #Gasquet has a light work out ahead of his 3rd round match with #Federer. He cut his one hour session to just 20 minutes #Ausopen ";"2018-01-20 01:26:27";"TennisNerdsBlog";"954525497127452673";18;7;"Gasquet Federer Ausopen";FALSE;FALSE
"152";"Keys keeping up American hopes alive  tennis  raising hands  #ausopen";"2018-01-20 01:26:26";"Yeahgongob";"954525494627749888";0;0;"ausopen";FALSE;FALSE
"153";" Picks

 Australia  Aus Open Womens

A. Kerber WIN Vs M. Sharapova

Odds @ 1.80

 Australia  Aus Open Mens

J. Del Potro WIN Vs T. Berdych

Odds @ 1.66

 Australia  Aus Open Mens

N. Kicker WIN Vs M. Fucsovics

Odds @ 5.00

(Single Bets)
But If You Wish Treble Odds  right arrow  13.99/1";"2018-01-20 01:26:14";"KRTennisTips2";"954525443385888769";0;0;"AusOpen";FALSE;FALSE
"154";"Madison #Keys ..welcome to R4 ! ";"2018-01-20 01:26:11";"Lysha2611";"954525431838924800";0;0;"Keys AusOpen";FALSE;FALSE
"155";"Madison Keys is moving on to the fourth round, defeating Bogdan 6-3, 6-4  clapping hands  ";"2018-01-20 01:26:08";"buckeyegirl25";"954525416588480513";0;0;"AusOpen";FALSE;FALSE
"156";"Madison Keys is through to the last-16 with a 6-3, 6-4 win over Ana Bodgan! ";"2018-01-20 01:26:07";"kokudum";"954525415225176064";0;0;"AusOpen";FALSE;FALSE
"157";" United States  @LaurenDavis93 saving a break point with  flexed biceps  v  Romania  @Simona_Halep.

 #7Tennis ";"2018-01-20 01:26:06";"7tennis";"954525409302921216";1;1;"AusOpen 7Tennis";FALSE;FALSE
"158";"Congrats to @Madison_Keys on her straight sets win over Bogdan! Advances to fourth round. ";"2018-01-20 01:26:01";"redcrew";"954525390348922880";0;0;"AusOpen";FALSE;FALSE
"159";"Y'all are sleeping on Madison Keys. Through to the 2nd week relatively easily. ";"2018-01-20 01:26:00";"TheMattDowell";"954525382341951489";0;1;"AusOpen";FALSE;FALSE
"160";"5 unit play on the mens side will be finished and posted in 15 minutes @TheProfitsComAu ";"2018-01-20 01:25:57";"Ace_TheProfits";"954525371302465536";8;2;"AusOpen";FALSE;FALSE
"161";"Let Ash Barty out there to play Halep. Show her what a future number one really looks like. ";"2018-01-20 01:25:55";"Arkady2009";"954525363371106304";1;0;"AusOpen";FALSE;FALSE
"162";"World number 20 advances to the 4th round @AustralianOpen defeating Ana Bogdan 6-3 6-4 in 1 hour 14 mins  #AustralianOpen #WTA #7Tennis ";"2018-01-20 01:25:41";"WtaTour2";"954525305091207168";0;0;"AusOpen AustralianOpen WTA 7Tennis";FALSE;FALSE
"163";"Go Madison Keys! Through. ";"2018-01-20 01:25:38";"KristinaElle";"954525290796957697";0;0;"AusOpen";FALSE;FALSE
"164";"Madison Keys' game isn't pretty but it's impressive when she's on. ";"2018-01-20 01:25:30";"TheLennoXFiles";"954525259205505024";0;0;"AusOpen";FALSE;FALSE
"165";"""We're not sure how they pair the doubles matches these days... is it young and old, or good and bad?""

#Wilander banter following his Legends victory on @HisenseArena.

 ";"2018-01-20 01:25:29";"AustralianOpen";"954525255929708544";49;11;"Wilander AusOpen";FALSE;FALSE
"166";"#Keys through after saving 2 BP while serving for it ! #ausopen ";"2018-01-20 01:25:28";"CanGuyInAusLand";"954525250120712193";0;0;"Keys ausopen";FALSE;FALSE
"167";"Keys did that
";"2018-01-20 01:25:24";"MTKigz";"954525231833591808";1;0;"AusOpen";FALSE;FALSE
"168";"Good for Maddy ";"2018-01-20 01:25:20";"JwatksJackie";"954525216876658688";0;0;"AusOpen";FALSE;FALSE
"169";" madison keys with a VERY SOLID win over bogdan";"2018-01-20 01:25:10";"Marcus_Kaan88";"954525173776113665";0;0;"AusOpen";FALSE;FALSE
"170";"First match point for @Madison_Keys . ";"2018-01-20 01:25:09";"redcrew";"954525170244472832";0;0;"AusOpen";FALSE;FALSE
"171";"@tourdownunder + @AustralianOpen = winning Saturday 

 #TDU2018";"2018-01-20 01:25:08";"lockerroomfiles";"954525164766576640";1;0;"AusOpen TDU2018";FALSE;FALSE
"172";"Keys gets the job dome! Some nervous moments at the end but too good. Finally, Bogdan is gone!!!  expressionless face  #ausopen";"2018-01-20 01:25:05";"WTAAddict";"954525155690074112";0;0;"ausopen";FALSE;FALSE
"173";"Novak &amp; Andy won their first slams the slam immediately after a slam final loss. Can Madison Keys do the same?  thinking face  United States  folded hands  #ausopen";"2018-01-20 01:25:03";"spacnova227";"954525146701844480";0;0;"ausopen";FALSE;FALSE
"174";"Chung beat Zverev 6-1 6-4 in Barcelona last year.
Can he cause another upset... 
 ";"2018-01-20 01:25:01";"WillHillWolf";"954525136077643776";1;0;"AusOpen";FALSE;FALSE
"175";"Into the 4th round.  ";"2018-01-20 01:25:00";"erangatennakoon";"954525132537544704";0;0;"AusOpen";FALSE;TRUE
"176";"LIVE SOON: @KaPliskova and @luciesafarova collide in an all-Czech battle for a place in the  fourth round!

PREVIEW:  ";"2018-01-20 01:25:00";"livetennis";"954525132088750080";6;1;"AusOpen";FALSE;FALSE
"177";"2015 @AustralianOpen Semi-Finalist @Madison_Keys defeats 2009 #AustralianOpen @ItfJunior Girls Semi-Finalist @ana_bogdan 6-3, 6-4 today at @MCourtArena at the #AustralianOpen2018 2018 .";"2018-01-20 01:24:57";"saminedmonton";"954525119434510337";1;0;"AustralianOpen AustralianOpen2018 AusOpen2018 AusOpen";FALSE;FALSE
"178";"I WISH SUPER-DUPER BEST OF #LUCK TO YOU,@MariaSharapova FOR YOUR #AustralianOpen2018 MATCH OF AUSTRALIAN OPEN 2018 OR  !!!!!!!";"2018-01-20 01:24:54";"ShravanSaxena";"954525109435490304";0;0;"LUCK AustralianOpen2018 AusOpen";FALSE;FALSE
"179";"Nice job Madison Keys -- into the 4th round  Got close at the end but you hung in there &amp; got the WIN!";"2018-01-20 01:24:37";"FamilyOFCrazies";"954525036982841344";2;0;"AusOpen";FALSE;FALSE
"180";"Madison Keys yet to drop a set in Melbourne this year, beats Ana Bogdan 6-3, 6-4 to reach the last 16 at the  for the 3rd time in 4 years (SF in 2015, R4 in 2016 &amp; DNP in 2017) [getty]

Keys faced 3 break points all match today, all in the last game (&amp; saved) ";"2018-01-20 01:24:37";"josemorgado";"954525034751713280";15;9;"AusOpen";FALSE;FALSE
"181";"Watching #Halep hit a ball back and forth. This woman is seriously the world number one?  face with tears of joy  The last woman who actually deserved the number one title was Davenport! ";"2018-01-20 01:24:36";"Arkady2009";"954525032604090368";0;0;"Halep AusOpen";FALSE;FALSE
"182";"Keys saves break points to close out the match over Bogdan 6-3, 6-4 to reach fourth round. ";"2018-01-20 01:24:35";"TennisNewsTPN";"954525029701771264";1;0;"AusOpen";FALSE;FALSE
"183";"YAS  raising hands  Keys beats Bogdan 6-3 6-4 to advance to the  Round of 16  flexed biceps  United States  oncoming fist  collision  koala ";"2018-01-20 01:24:28";"serenapower_";"954525000056352769";8;1;"AusOpen";FALSE;FALSE
"184";"Clinical Keys  flexed biceps 

@Madison_Keys unlocks 4R with a dominant display of power d #Bogdan 6-3 6-4. 

 ";"2018-01-20 01:24:28";"AustralianOpen";"954524999460691968";103;35;"Bogdan AusOpen";FALSE;FALSE
"185";"Battle of the come on ";"2018-01-20 01:24:26";"CypressRozay";"954524989415481350";0;0;"AusOpen";FALSE;FALSE
"186";"Come on Keys! ";"2018-01-20 01:24:17";"LeeLeeTennis";"954524952140529664";0;0;"AusOpen";FALSE;FALSE
"187";"2 months away made me forget how inept @ESPN @SLING @Roku are when collaborating on tennis. Change channel &amp; half-hour  unavailable";"2018-01-20 01:24:00";"SportsDroppings";"954524879453409280";0;0;"AusOpen";FALSE;FALSE
"188";" hot springs A bit COOLer weather 2day @RodLaverArena  popcorn  

 Romania @Simona_Halep   VS button  @LaurenDavis93  United States 

 tennis  4-6, 4-2    (we're back. 2long rallies)

 police car light  #Halep  talking 2herself again 

Mum bit concerned and Aussie coach  Australia @darren_cahill  UP! button  ";"2018-01-20 01:23:49";"travel__Sports";"954524836663095297";1;0;"Halep AusOpen";FALSE;FALSE
"189";"Loving all these @nike women short outfits at the   person tipping hand  female sign ";"2018-01-20 01:23:46";"idkmybffjill9";"954524822003830785";0;0;"AusOpen";FALSE;FALSE
"190";"Lauren Davis is pitiful in this second set face with rolling eyes  ";"2018-01-20 01:23:31";"JwatksJackie";"954524757743034369";0;0;"AusOpen";FALSE;FALSE
"191";"Enjoying spending my Fri PM w/ @BrettHaber @Martina and @TennisChannel at the @AustralianOpen! Always something to learn with Martina on the  microphone ! #ausopen";"2018-01-20 01:23:29";"10srobin";"954524749371248640";0;0;"ausopen";FALSE;FALSE
"192";" Australia Megan Smith fights back on C5, taking the second against  Georgia Mariam Dalakishvili.

Smith 2-6 6-3 Dalakishvili

Come on Megan you  white medium star 
";"2018-01-20 01:23:21";"TennisAustralia";"954524716374491137";2;0;"AusOpen";FALSE;FALSE
"193";"Paes and Raja up a set over Murray and Soares. Is it the big result Leander is waiting for. #ausopen #paes";"2018-01-20 01:23:19";"saqiba";"954524710007603200";0;0;"ausopen paes";FALSE;FALSE
"194";"Keys likes to stress me out. Come on girl, you got this.  ";"2018-01-20 01:23:14";"Mooka219";"954524689019392000";0;0;"AusOpen";FALSE;FALSE
"195";"Pls @rogerfederer my auntie loves you that much that she's lost for words! Please help make her dreams come true!!  #pleaseroger ";"2018-01-20 01:23:03";"MakaelaMal";"954524642844098560";0;0;"AusOpen pleaseroger";FALSE;FALSE
"196";"I think were all underestimating Madison Keys chances in this tournament   eyes  clapping hands ";"2018-01-20 01:23:00";"GameSetPaulWTA";"954524630781452288";3;0;"AusOpen";FALSE;FALSE
"197";"If history repeats itself, I should be incredibly sunburnt and a little bit drunk by this afternoon  slightly smiling face  clinking beer mugs   2018 ";"2018-01-20 01:22:55";"_lvory";"954524606727012352";1;0;"AusOpen AusOpen2018";FALSE;FALSE
"198";"AUSTRALIA over to you

Get voting on the #AC100 Hottest 100, Top Aussie songs to celebrate #AustraliaDay

Support Australia &amp; common bloody sense.
#ausopen #auspol #SLSInterstates2018 #dingotwitter
#heatwave #breaking #qanon @perthnow
Listen &amp; vote here  backhand index pointing right   ";"2018-01-20 01:22:47";"NoiseOfDavid";"954524574019764224";0;0;"AC100 AustraliaDay ausopen auspol SLSInterstates2018 dingotwitter heatwave breaking qanon";FALSE;FALSE
"199";"Multiple failed attempts to get this photo #EmiratesReturn #wetried #halepftw #ausopen ";"2018-01-20 01:22:29";"DrBowb";"954524497880625154";0;0;"EmiratesReturn wetried halepftw ausopen";FALSE;FALSE
"200";"Serena Williams made this cryptic tweet ahead of Maria Sharapova's third round match tonight at 3amET.    eyes  thinking face  ";"2018-01-20 01:22:26";"TSNTennis";"954524485004283905";2;0;"AusOpen";FALSE;FALSE
"201";"@theslicetennis who's your pick to win @AustralianOpen Kyrgios? Federer? someone else?..Nadal is looking very strong it's making me nervous.  Djokovic shouldn't be underestimated.";"2018-01-20 01:22:21";"lawrenceman2000";"954524464611577859";0;0;"AusOpen";FALSE;FALSE
"202";"Bogdan's Romanian support crew have been so irritating all tournament. #ausopen";"2018-01-20 01:22:14";"WTAAddict";"954524436555689985";0;0;"ausopen";FALSE;FALSE
"203";"""Trumps""  skull  face with tears of joy . You shady Australians!  #Tennis. ";"2018-01-20 01:22:00";"thengp12";"954524377294532608";0;0;"AusOpen Tennis";FALSE;FALSE
"204";"The Romanian supporters turned up for Bodgan.
";"2018-01-20 01:21:56";"MTKigz";"954524360710246403";0;0;"AusOpen";FALSE;FALSE
"205";"FIVE FOOT 2 (157 cm) midget LAUREN DAVIS giving World #1 SIMONA HALEP all manner of grief. 

Won first set but down 4-2 second set. ";"2018-01-20 01:21:55";"TazSpinZone";"954524358524878848";0;0;"AusOpen";FALSE;FALSE
"206";"Lauren #Davis is putting it all on the line against Simona #Halep.

But the world number 1 * keycap  holds in a vital game: she leads 4-2 in the second set.  ";"2018-01-20 01:21:55";"AustralianOpen";"954524358407368704";58;12;"Davis Halep AusOpen";FALSE;FALSE
"207";"6 games into the second set and @simona_halep still has the advantage thanks to the early break. 4-2.

 ";"2018-01-20 01:21:48";"FSAsiaLive";"954524326262325248";0;0;"AusOpen";FALSE;FALSE
"208";"Watching the doubles match #Ausopen #JamieMurray ";"2018-01-20 01:21:45";"keren_leung";"954524314975399937";0;0;"Ausopen JamieMurray";FALSE;FALSE
"209";"Madison plays the risky dropshot-volley combo to save BP. Love it. ";"2018-01-20 01:21:33";"JorgeTwtsTennis";"954524264987729920";0;0;"AusOpen";FALSE;FALSE
"210";"Happy Slam !! #ausopen #melbourne #tennis #slam #grandchelem #sun ";"2018-01-20 01:21:30";"TennisMagazine1";"954524250622349312";1;0;"ausopen melbourne tennis slam grandchelem sun";FALSE;FALSE
"211";"I love Simona Halep so much 
";"2018-01-20 01:21:25";"kilamaree";"954524231269789696";0;0;"AusOpen";FALSE;FALSE
"212";"That Murray touch  OK hand 

@jamie_murray  clapping hands 

 #7Tennis ";"2018-01-20 01:21:00";"7tennis";"954524128064581632";1;0;"AusOpen 7Tennis";FALSE;FALSE
"213";"Why is the official  water made and bottled in China? #notcool ";"2018-01-20 01:20:56";"ElysseMorgan";"954524107290259457";10;2;"AusOpen notcool";FALSE;FALSE
"214";" fire  fire  fire 

@simona_halep and @LaurenDavis93 pulling all the big shots to win the rally!

 ";"2018-01-20 01:20:51";"FSAsiaLive";"954524087635779585";0;0;"AusOpen";FALSE;FALSE
"215";"Its the weekend in the US United States which means I finally have some time to watch some Australian Open Tennis!   beaming face with smiling eyes  tennis  @AustralianOpen ";"2018-01-20 01:20:40";"MarkAPrinceJr";"954524041855033345";0;0;"AusOpen";FALSE;FALSE
